,HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.inactive_id,Input.not_english_id,Input.personal_id,Input.brand_id,Input.travel_id,Input.beauty_id,Input.gastro_id,Input.politics_id,Input.style_id,Input.family_id,Input.sports_id,Input.health_id,Input.arts_id,Input.other_id,Input.user_id,Answer.category_all_arts,Answer.category_all_beauty,Answer.category_all_family,Answer.category_all_gastronomy,Answer.category_all_health,Answer.category_all_other,Answer.category_all_politics,Answer.category_all_sports,Answer.category_all_style,Answer.category_all_travel,Answer.category_most_index,Answer.classify_account,Answer.other_text,Approve,Reject
552,32ZCLEW0B04HBFND7A1HDKIY3I2PJI,3OSXIFYM571KN00T3E4YBSTF5OQGA3,"Identify ""Self-promoting"" Twitter Accounts","Identify which Twitter accounts are used to promote the user's online career, expertise, or online presence.  Also categorize what domain the user specializes in.","twitter, user, categorization",$0.08,Sat Oct 20 09:06:17 PDT 2018,3,BatchId:3407364;OriginalHitTemplateId:920937340;,900,259200,Sat Oct 27 09:06:17 PDT 2018,,,36AHBNMV1TW14RDGE4GRCXBI8HZYDC,A2G5GGLXD2KSZS,Submitted,Sat Oct 20 09:45:34 PDT 2018,Sat Oct 20 09:47:45 PDT 2018,Tue Oct 23 09:47:45 PDT 2018,,,,131,100% (45/45),100% (45/45),100% (45/45),1YjSjnArcKlmtIyNbVUimjRhnXeGwXHpL,1qgZvxRAbVk0iBCJBB73I4CrwxbKbA_zd,1iH5Tv1OmovyhiwuvRWiOVioIWlGBhQlS,1u3n3mMmYcFCTMD5Yuhax2Xr1bYcGQU5r,11gtzS6xvMctmzjDfkAy6jKH6ERjnt1hx,16jQKjFZoCrU0GjAv-L3lnn3zDVV76etg,1eD8jx_qa7IF4_4bcmTkNgdrveLajXq89,1rJQsnbwTtoXFTRq37ATFSTGaJaPn2uX1,13lIg99ukplqrelqPpYNnqvtLj38ymZgp,1fKsoDk_FvW0kAoExhq_d7FelMt7xGXvU,1Ea005AV1cIe8fceJEyTCcYxNar59TUuJ,1wzkO_7V9ZEGkPeumcZtbwE0zbtFp03cg,1t5g7ATcuKVXgXwztO0df_ELwrilNNGi-,1gS6sArS_N21Cv52gwCdutF8dIq0Ky0gy,975467933949419520,,,,,category_health,category_other,,,,,health,promoting,online developers,,
555,36BTXXLZ2WSCKAK7HVI2CDTUM314RZ,3OSXIFYM571KN00T3E4YBSTF5OQGA3,"Identify ""Self-promoting"" Twitter Accounts","Identify which Twitter accounts are used to promote the user's online career, expertise, or online presence.  Also categorize what domain the user specializes in.","twitter, user, categorization",$0.08,Sat Oct 20 09:06:30 PDT 2018,3,BatchId:3407364;OriginalHitTemplateId:920937340;,900,259200,Sat Oct 27 09:06:30 PDT 2018,,,39GXDJN2OVY8J2MKSLIRJ6TNF92V8W,A3EL0EEIRKNWZW,Submitted,Sat Oct 20 09:58:17 PDT 2018,Sat Oct 20 09:59:11 PDT 2018,Tue Oct 23 09:59:11 PDT 2018,,,,54,100% (36/36),100% (36/36),100% (36/36),1YjSjnArcKlmtIyNbVUimjRhnXeGwXHpL,1qgZvxRAbVk0iBCJBB73I4CrwxbKbA_zd,1iH5Tv1OmovyhiwuvRWiOVioIWlGBhQlS,1u3n3mMmYcFCTMD5Yuhax2Xr1bYcGQU5r,11gtzS6xvMctmzjDfkAy6jKH6ERjnt1hx,16jQKjFZoCrU0GjAv-L3lnn3zDVV76etg,1eD8jx_qa7IF4_4bcmTkNgdrveLajXq89,1rJQsnbwTtoXFTRq37ATFSTGaJaPn2uX1,13lIg99ukplqrelqPpYNnqvtLj38ymZgp,1fKsoDk_FvW0kAoExhq_d7FelMt7xGXvU,1Ea005AV1cIe8fceJEyTCcYxNar59TUuJ,1wzkO_7V9ZEGkPeumcZtbwE0zbtFp03cg,1t5g7ATcuKVXgXwztO0df_ELwrilNNGi-,1gS6sArS_N21Cv52gwCdutF8dIq0Ky0gy,991165666534158336,,,,,,category_other,,,,,business,promoting,Business,,
556,36BTXXLZ2WSCKAK7HVI2CDTUM314RZ,3OSXIFYM571KN00T3E4YBSTF5OQGA3,"Identify ""Self-promoting"" Twitter Accounts","Identify which Twitter accounts are used to promote the user's online career, expertise, or online presence.  Also categorize what domain the user specializes in.","twitter, user, categorization",$0.08,Sat Oct 20 09:06:30 PDT 2018,3,BatchId:3407364;OriginalHitTemplateId:920937340;,900,259200,Sat Oct 27 09:06:30 PDT 2018,,,3GFK2QRXXB12B93NKXGKTO2AKS45WF,AR8O1107OAW4V,Submitted,Sat Oct 20 10:00:40 PDT 2018,Sat Oct 20 10:05:10 PDT 2018,Tue Oct 23 10:05:10 PDT 2018,,,,270,100% (16/16),100% (16/16),100% (16/16),1YjSjnArcKlmtIyNbVUimjRhnXeGwXHpL,1qgZvxRAbVk0iBCJBB73I4CrwxbKbA_zd,1iH5Tv1OmovyhiwuvRWiOVioIWlGBhQlS,1u3n3mMmYcFCTMD5Yuhax2Xr1bYcGQU5r,11gtzS6xvMctmzjDfkAy6jKH6ERjnt1hx,16jQKjFZoCrU0GjAv-L3lnn3zDVV76etg,1eD8jx_qa7IF4_4bcmTkNgdrveLajXq89,1rJQsnbwTtoXFTRq37ATFSTGaJaPn2uX1,13lIg99ukplqrelqPpYNnqvtLj38ymZgp,1fKsoDk_FvW0kAoExhq_d7FelMt7xGXvU,1Ea005AV1cIe8fceJEyTCcYxNar59TUuJ,1wzkO_7V9ZEGkPeumcZtbwE0zbtFp03cg,1t5g7ATcuKVXgXwztO0df_ELwrilNNGi-,1gS6sArS_N21Cv52gwCdutF8dIq0Ky0gy,991165666534158336,,,,,,category_other,,,,,business,promoting,"Business, Motivational Speaker",,
563,3IVKZBIBJ1TIX18FBR2QWC7UDA5HSL,3OSXIFYM571KN00T3E4YBSTF5OQGA3,"Identify ""Self-promoting"" Twitter Accounts","Identify which Twitter accounts are used to promote the user's online career, expertise, or online presence.  Also categorize what domain the user specializes in.","twitter, user, categorization",$0.08,Sat Oct 20 09:06:17 PDT 2018,3,BatchId:3407364;OriginalHitTemplateId:920937340;,900,259200,Sat Oct 27 09:06:17 PDT 2018,,,3X0H8UUIT383HB1YWTTSMZC2YB1WSV,AR8O1107OAW4V,Submitted,Sat Oct 20 09:06:39 PDT 2018,Sat Oct 20 09:15:12 PDT 2018,Tue Oct 23 09:15:12 PDT 2018,,,,513,100% (16/16),100% (16/16),100% (16/16),1YjSjnArcKlmtIyNbVUimjRhnXeGwXHpL,1qgZvxRAbVk0iBCJBB73I4CrwxbKbA_zd,1iH5Tv1OmovyhiwuvRWiOVioIWlGBhQlS,1u3n3mMmYcFCTMD5Yuhax2Xr1bYcGQU5r,11gtzS6xvMctmzjDfkAy6jKH6ERjnt1hx,16jQKjFZoCrU0GjAv-L3lnn3zDVV76etg,1eD8jx_qa7IF4_4bcmTkNgdrveLajXq89,1rJQsnbwTtoXFTRq37ATFSTGaJaPn2uX1,13lIg99ukplqrelqPpYNnqvtLj38ymZgp,1fKsoDk_FvW0kAoExhq_d7FelMt7xGXvU,1Ea005AV1cIe8fceJEyTCcYxNar59TUuJ,1wzkO_7V9ZEGkPeumcZtbwE0zbtFp03cg,1t5g7ATcuKVXgXwztO0df_ELwrilNNGi-,1gS6sArS_N21Cv52gwCdutF8dIq0Ky0gy,893253729960566784,,,,,category_health,category_other,,,,,health,promoting,grief/mental health,,
566,3T2EL38U0N436BTHORV74YGNJC3XQ5,3OSXIFYM571KN00T3E4YBSTF5OQGA3,"Identify ""Self-promoting"" Twitter Accounts","Identify which Twitter accounts are used to promote the user's online career, expertise, or online presence.  Also categorize what domain the user specializes in.","twitter, user, categorization",$0.08,Sat Oct 20 09:06:30 PDT 2018,3,BatchId:3407364;OriginalHitTemplateId:920937340;,900,259200,Sat Oct 27 09:06:30 PDT 2018,,,3W2LOLRXLDZ0LW74SQAK8EDBP3HRKG,A1HI3OYEBN9UZJ,Submitted,Sat Oct 20 09:43:23 PDT 2018,Sat Oct 20 09:44:10 PDT 2018,Tue Oct 23 09:44:10 PDT 2018,,,,47,0% (0/0),0% (0/0),0% (0/0),1YjSjnArcKlmtIyNbVUimjRhnXeGwXHpL,1qgZvxRAbVk0iBCJBB73I4CrwxbKbA_zd,1iH5Tv1OmovyhiwuvRWiOVioIWlGBhQlS,1u3n3mMmYcFCTMD5Yuhax2Xr1bYcGQU5r,11gtzS6xvMctmzjDfkAy6jKH6ERjnt1hx,16jQKjFZoCrU0GjAv-L3lnn3zDVV76etg,1eD8jx_qa7IF4_4bcmTkNgdrveLajXq89,1rJQsnbwTtoXFTRq37ATFSTGaJaPn2uX1,13lIg99ukplqrelqPpYNnqvtLj38ymZgp,1fKsoDk_FvW0kAoExhq_d7FelMt7xGXvU,1Ea005AV1cIe8fceJEyTCcYxNar59TUuJ,1wzkO_7V9ZEGkPeumcZtbwE0zbtFp03cg,1t5g7ATcuKVXgXwztO0df_ELwrilNNGi-,1gS6sArS_N21Cv52gwCdutF8dIq0Ky0gy,978151805841440768,,,,,,category_other,,,,,other,promoting,Gambling,,
573,39RRBHZ0AVLKGEPDB8D276V684GVZU,3OSXIFYM571KN00T3E4YBSTF5OQGA3,"Identify ""Self-promoting"" Twitter Accounts","Identify which Twitter accounts are used to promote the user's online career, expertise, or online presence.  Also categorize what domain the user specializes in.","twitter, user, categorization",$0.08,Sat Oct 20 09:06:07 PDT 2018,3,BatchId:3407364;OriginalHitTemplateId:920937340;,900,259200,Sat Oct 27 09:06:07 PDT 2018,,,3KGTPGBS6Z5XK8VV7EZLDTE1F20U22,AQ3KPKZ6UIYPF,Submitted,Sat Oct 20 09:49:44 PDT 2018,Sat Oct 20 09:50:32 PDT 2018,Tue Oct 23 09:50:32 PDT 2018,,,,48,100% (18/18),100% (18/18),100% (18/18),1YjSjnArcKlmtIyNbVUimjRhnXeGwXHpL,1qgZvxRAbVk0iBCJBB73I4CrwxbKbA_zd,1iH5Tv1OmovyhiwuvRWiOVioIWlGBhQlS,1u3n3mMmYcFCTMD5Yuhax2Xr1bYcGQU5r,11gtzS6xvMctmzjDfkAy6jKH6ERjnt1hx,16jQKjFZoCrU0GjAv-L3lnn3zDVV76etg,1eD8jx_qa7IF4_4bcmTkNgdrveLajXq89,1rJQsnbwTtoXFTRq37ATFSTGaJaPn2uX1,13lIg99ukplqrelqPpYNnqvtLj38ymZgp,1fKsoDk_FvW0kAoExhq_d7FelMt7xGXvU,1Ea005AV1cIe8fceJEyTCcYxNar59TUuJ,1wzkO_7V9ZEGkPeumcZtbwE0zbtFp03cg,1t5g7ATcuKVXgXwztO0df_ELwrilNNGi-,1gS6sArS_N21Cv52gwCdutF8dIq0Ky0gy,845692419635138562,,,,,,category_other,,,category_style,,other,promoting,"Music, religion, Blogger.",,
577,3UEDKCTP9WANGTPVT97CEDRQIDWK75,3OSXIFYM571KN00T3E4YBSTF5OQGA3,"Identify ""Self-promoting"" Twitter Accounts","Identify which Twitter accounts are used to promote the user's online career, expertise, or online presence.  Also categorize what domain the user specializes in.","twitter, user, categorization",$0.08,Sat Oct 20 09:06:17 PDT 2018,3,BatchId:3407364;OriginalHitTemplateId:920937340;,900,259200,Sat Oct 27 09:06:17 PDT 2018,,,3GNCZX450K79X6I337T695A0J9YAPR,A2G5GGLXD2KSZS,Submitted,Sat Oct 20 09:35:33 PDT 2018,Sat Oct 20 09:36:47 PDT 2018,Tue Oct 23 09:36:47 PDT 2018,,,,74,100% (45/45),100% (45/45),100% (45/45),1YjSjnArcKlmtIyNbVUimjRhnXeGwXHpL,1qgZvxRAbVk0iBCJBB73I4CrwxbKbA_zd,1iH5Tv1OmovyhiwuvRWiOVioIWlGBhQlS,1u3n3mMmYcFCTMD5Yuhax2Xr1bYcGQU5r,11gtzS6xvMctmzjDfkAy6jKH6ERjnt1hx,16jQKjFZoCrU0GjAv-L3lnn3zDVV76etg,1eD8jx_qa7IF4_4bcmTkNgdrveLajXq89,1rJQsnbwTtoXFTRq37ATFSTGaJaPn2uX1,13lIg99ukplqrelqPpYNnqvtLj38ymZgp,1fKsoDk_FvW0kAoExhq_d7FelMt7xGXvU,1Ea005AV1cIe8fceJEyTCcYxNar59TUuJ,1wzkO_7V9ZEGkPeumcZtbwE0zbtFp03cg,1t5g7ATcuKVXgXwztO0df_ELwrilNNGi-,1gS6sArS_N21Cv52gwCdutF8dIq0Ky0gy,851917976513245189,,,,,,category_other,,,,,technology,promoting,Technology,,
578,3UEDKCTP9WANGTPVT97CEDRQIDWK75,3OSXIFYM571KN00T3E4YBSTF5OQGA3,"Identify ""Self-promoting"" Twitter Accounts","Identify which Twitter accounts are used to promote the user's online career, expertise, or online presence.  Also categorize what domain the user specializes in.","twitter, user, categorization",$0.08,Sat Oct 20 09:06:17 PDT 2018,3,BatchId:3407364;OriginalHitTemplateId:920937340;,900,259200,Sat Oct 27 09:06:17 PDT 2018,,,3R9WASFE210Y711H1WD0E4N5QNBZF5,AR8O1107OAW4V,Submitted,Sat Oct 20 09:06:38 PDT 2018,Sat Oct 20 09:14:29 PDT 2018,Tue Oct 23 09:14:29 PDT 2018,,,,471,100% (16/16),100% (16/16),100% (16/16),1YjSjnArcKlmtIyNbVUimjRhnXeGwXHpL,1qgZvxRAbVk0iBCJBB73I4CrwxbKbA_zd,1iH5Tv1OmovyhiwuvRWiOVioIWlGBhQlS,1u3n3mMmYcFCTMD5Yuhax2Xr1bYcGQU5r,11gtzS6xvMctmzjDfkAy6jKH6ERjnt1hx,16jQKjFZoCrU0GjAv-L3lnn3zDVV76etg,1eD8jx_qa7IF4_4bcmTkNgdrveLajXq89,1rJQsnbwTtoXFTRq37ATFSTGaJaPn2uX1,13lIg99ukplqrelqPpYNnqvtLj38ymZgp,1fKsoDk_FvW0kAoExhq_d7FelMt7xGXvU,1Ea005AV1cIe8fceJEyTCcYxNar59TUuJ,1wzkO_7V9ZEGkPeumcZtbwE0zbtFp03cg,1t5g7ATcuKVXgXwztO0df_ELwrilNNGi-,1gS6sArS_N21Cv52gwCdutF8dIq0Ky0gy,851917976513245189,,,,,,category_other,,,,,technology,promoting,Marketing,,
584,3YGE63DIN9H0TIJSXO56N9BYX6ZW0D,3OSXIFYM571KN00T3E4YBSTF5OQGA3,"Identify ""Self-promoting"" Twitter Accounts","Identify which Twitter accounts are used to promote the user's online career, expertise, or online presence.  Also categorize what domain the user specializes in.","twitter, user, categorization",$0.08,Sat Oct 20 09:06:07 PDT 2018,3,BatchId:3407364;OriginalHitTemplateId:920937340;,900,259200,Sat Oct 27 09:06:07 PDT 2018,,,3K5TEWLKGXV188YX17UIWVN1I53IVN,AUI3R928P63B0,Submitted,Sat Oct 20 09:32:29 PDT 2018,Sat Oct 20 09:41:06 PDT 2018,Tue Oct 23 09:41:06 PDT 2018,,,,517,100% (60/60),100% (60/60),100% (46/46),1YjSjnArcKlmtIyNbVUimjRhnXeGwXHpL,1qgZvxRAbVk0iBCJBB73I4CrwxbKbA_zd,1iH5Tv1OmovyhiwuvRWiOVioIWlGBhQlS,1u3n3mMmYcFCTMD5Yuhax2Xr1bYcGQU5r,11gtzS6xvMctmzjDfkAy6jKH6ERjnt1hx,16jQKjFZoCrU0GjAv-L3lnn3zDVV76etg,1eD8jx_qa7IF4_4bcmTkNgdrveLajXq89,1rJQsnbwTtoXFTRq37ATFSTGaJaPn2uX1,13lIg99ukplqrelqPpYNnqvtLj38ymZgp,1fKsoDk_FvW0kAoExhq_d7FelMt7xGXvU,1Ea005AV1cIe8fceJEyTCcYxNar59TUuJ,1wzkO_7V9ZEGkPeumcZtbwE0zbtFp03cg,1t5g7ATcuKVXgXwztO0df_ELwrilNNGi-,1gS6sArS_N21Cv52gwCdutF8dIq0Ky0gy,866932089463099392,,,,,,category_other,,,,,arts,promoting,"Writer, blogger, academic",,
587,3PEG1BH7AFBAI5SL6QJSJFDM13NKBR,3OSXIFYM571KN00T3E4YBSTF5OQGA3,"Identify ""Self-promoting"" Twitter Accounts","Identify which Twitter accounts are used to promote the user's online career, expertise, or online presence.  Also categorize what domain the user specializes in.","twitter, user, categorization",$0.08,Sat Oct 20 09:06:18 PDT 2018,3,BatchId:3407364;OriginalHitTemplateId:920937340;,900,259200,Sat Oct 27 09:06:18 PDT 2018,,,3X4MXAO0BI8RGW1LH4TNWP76C9IWR7,AUI3R928P63B0,Submitted,Sat Oct 20 09:06:38 PDT 2018,Sat Oct 20 09:11:27 PDT 2018,Tue Oct 23 09:11:27 PDT 2018,,,,289,100% (60/60),100% (60/60),100% (46/46),1YjSjnArcKlmtIyNbVUimjRhnXeGwXHpL,1qgZvxRAbVk0iBCJBB73I4CrwxbKbA_zd,1iH5Tv1OmovyhiwuvRWiOVioIWlGBhQlS,1u3n3mMmYcFCTMD5Yuhax2Xr1bYcGQU5r,11gtzS6xvMctmzjDfkAy6jKH6ERjnt1hx,16jQKjFZoCrU0GjAv-L3lnn3zDVV76etg,1eD8jx_qa7IF4_4bcmTkNgdrveLajXq89,1rJQsnbwTtoXFTRq37ATFSTGaJaPn2uX1,13lIg99ukplqrelqPpYNnqvtLj38ymZgp,1fKsoDk_FvW0kAoExhq_d7FelMt7xGXvU,1Ea005AV1cIe8fceJEyTCcYxNar59TUuJ,1wzkO_7V9ZEGkPeumcZtbwE0zbtFp03cg,1t5g7ATcuKVXgXwztO0df_ELwrilNNGi-,1gS6sArS_N21Cv52gwCdutF8dIq0Ky0gy,818225891666956289,,,,,,category_other,,,,,other,promoting,"Martial Artist, Blogger, YouTuber, Lawyer",,
589,3L55D8AUFBHOCF98O5GE37YFH3XCYM,3OSXIFYM571KN00T3E4YBSTF5OQGA3,"Identify ""Self-promoting"" Twitter Accounts","Identify which Twitter accounts are used to promote the user's online career, expertise, or online presence.  Also categorize what domain the user specializes in.","twitter, user, categorization",$0.08,Sat Oct 20 09:06:31 PDT 2018,3,BatchId:3407364;OriginalHitTemplateId:920937340;,900,259200,Sat Oct 27 09:06:31 PDT 2018,,,3ATPCQ38JAU36KA4UUPPMW3CNE4YAC,A11K4HY613LGHX,Submitted,Sat Oct 20 09:59:16 PDT 2018,Sat Oct 20 09:59:52 PDT 2018,Tue Oct 23 09:59:52 PDT 2018,,,,36,0% (0/0),0% (0/0),0% (0/0),1YjSjnArcKlmtIyNbVUimjRhnXeGwXHpL,1qgZvxRAbVk0iBCJBB73I4CrwxbKbA_zd,1iH5Tv1OmovyhiwuvRWiOVioIWlGBhQlS,1u3n3mMmYcFCTMD5Yuhax2Xr1bYcGQU5r,11gtzS6xvMctmzjDfkAy6jKH6ERjnt1hx,16jQKjFZoCrU0GjAv-L3lnn3zDVV76etg,1eD8jx_qa7IF4_4bcmTkNgdrveLajXq89,1rJQsnbwTtoXFTRq37ATFSTGaJaPn2uX1,13lIg99ukplqrelqPpYNnqvtLj38ymZgp,1fKsoDk_FvW0kAoExhq_d7FelMt7xGXvU,1Ea005AV1cIe8fceJEyTCcYxNar59TUuJ,1wzkO_7V9ZEGkPeumcZtbwE0zbtFp03cg,1t5g7ATcuKVXgXwztO0df_ELwrilNNGi-,1gS6sArS_N21Cv52gwCdutF8dIq0Ky0gy,969838337233108992,category_arts,category_beauty,category_family,category_gastronomy,category_health,category_other,category_politics,category_sports,category_style,category_travel,other,promoting,BLOGGER,,
592,3W9XHF7WGLFAERM26CADJ9J87ANTKQ,3OSXIFYM571KN00T3E4YBSTF5OQGA3,"Identify ""Self-promoting"" Twitter Accounts","Identify which Twitter accounts are used to promote the user's online career, expertise, or online presence.  Also categorize what domain the user specializes in.","twitter, user, categorization",$0.08,Sat Oct 20 09:06:07 PDT 2018,3,BatchId:3407364;OriginalHitTemplateId:920937340;,900,259200,Sat Oct 27 09:06:07 PDT 2018,,,3KAKFY4PGWMHWZWEHXOCD0VIRLC3ID,AUI3R928P63B0,Submitted,Sat Oct 20 09:41:50 PDT 2018,Sat Oct 20 09:49:47 PDT 2018,Tue Oct 23 09:49:47 PDT 2018,,,,477,100% (60/60),100% (60/60),100% (46/46),1YjSjnArcKlmtIyNbVUimjRhnXeGwXHpL,1qgZvxRAbVk0iBCJBB73I4CrwxbKbA_zd,1iH5Tv1OmovyhiwuvRWiOVioIWlGBhQlS,1u3n3mMmYcFCTMD5Yuhax2Xr1bYcGQU5r,11gtzS6xvMctmzjDfkAy6jKH6ERjnt1hx,16jQKjFZoCrU0GjAv-L3lnn3zDVV76etg,1eD8jx_qa7IF4_4bcmTkNgdrveLajXq89,1rJQsnbwTtoXFTRq37ATFSTGaJaPn2uX1,13lIg99ukplqrelqPpYNnqvtLj38ymZgp,1fKsoDk_FvW0kAoExhq_d7FelMt7xGXvU,1Ea005AV1cIe8fceJEyTCcYxNar59TUuJ,1wzkO_7V9ZEGkPeumcZtbwE0zbtFp03cg,1t5g7ATcuKVXgXwztO0df_ELwrilNNGi-,1gS6sArS_N21Cv52gwCdutF8dIq0Ky0gy,986655516498776064,,,,,,category_other,,,,,arts,promoting,"Photographer, Blogger",,
600,3HY86PZXPZ26J7IJ87F0F8N8VU11E6,3OSXIFYM571KN00T3E4YBSTF5OQGA3,"Identify ""Self-promoting"" Twitter Accounts","Identify which Twitter accounts are used to promote the user's online career, expertise, or online presence.  Also categorize what domain the user specializes in.","twitter, user, categorization",$0.08,Sat Oct 20 09:06:18 PDT 2018,3,BatchId:3407364;OriginalHitTemplateId:920937340;,900,259200,Sat Oct 27 09:06:18 PDT 2018,,,3018Q3ZVOKAU9JYIGZXVE0AFKRQARN,A2UVJMJV1EOH9X,Submitted,Sat Oct 20 09:59:45 PDT 2018,Sat Oct 20 10:04:18 PDT 2018,Tue Oct 23 10:04:18 PDT 2018,,,,273,100% (95/95),100% (95/95),100% (90/90),1YjSjnArcKlmtIyNbVUimjRhnXeGwXHpL,1qgZvxRAbVk0iBCJBB73I4CrwxbKbA_zd,1iH5Tv1OmovyhiwuvRWiOVioIWlGBhQlS,1u3n3mMmYcFCTMD5Yuhax2Xr1bYcGQU5r,11gtzS6xvMctmzjDfkAy6jKH6ERjnt1hx,16jQKjFZoCrU0GjAv-L3lnn3zDVV76etg,1eD8jx_qa7IF4_4bcmTkNgdrveLajXq89,1rJQsnbwTtoXFTRq37ATFSTGaJaPn2uX1,13lIg99ukplqrelqPpYNnqvtLj38ymZgp,1fKsoDk_FvW0kAoExhq_d7FelMt7xGXvU,1Ea005AV1cIe8fceJEyTCcYxNar59TUuJ,1wzkO_7V9ZEGkPeumcZtbwE0zbtFp03cg,1t5g7ATcuKVXgXwztO0df_ELwrilNNGi-,1gS6sArS_N21Cv52gwCdutF8dIq0Ky0gy,1018013754951327744,,,,,,category_other,,,,,arts,promoting,book blogger,,
622,3126F2F5F9N90Z1LT9QQG456YA6EPM,3OSXIFYM571KN00T3E4YBSTF5OQGA3,"Identify ""Self-promoting"" Twitter Accounts","Identify which Twitter accounts are used to promote the user's online career, expertise, or online presence.  Also categorize what domain the user specializes in.","twitter, user, categorization",$0.08,Sat Oct 20 09:06:18 PDT 2018,3,BatchId:3407364;OriginalHitTemplateId:920937340;,900,259200,Sat Oct 27 09:06:18 PDT 2018,,,3G5F9DBFORH1CDNDVPCXWJMMIRKHVN,AMA18W8F60Y2J,Submitted,Sat Oct 20 09:11:48 PDT 2018,Sat Oct 20 09:24:17 PDT 2018,Tue Oct 23 09:24:17 PDT 2018,,,,749,100% (27/27),100% (27/27),100% (27/27),1YjSjnArcKlmtIyNbVUimjRhnXeGwXHpL,1qgZvxRAbVk0iBCJBB73I4CrwxbKbA_zd,1iH5Tv1OmovyhiwuvRWiOVioIWlGBhQlS,1u3n3mMmYcFCTMD5Yuhax2Xr1bYcGQU5r,11gtzS6xvMctmzjDfkAy6jKH6ERjnt1hx,16jQKjFZoCrU0GjAv-L3lnn3zDVV76etg,1eD8jx_qa7IF4_4bcmTkNgdrveLajXq89,1rJQsnbwTtoXFTRq37ATFSTGaJaPn2uX1,13lIg99ukplqrelqPpYNnqvtLj38ymZgp,1fKsoDk_FvW0kAoExhq_d7FelMt7xGXvU,1Ea005AV1cIe8fceJEyTCcYxNar59TUuJ,1wzkO_7V9ZEGkPeumcZtbwE0zbtFp03cg,1t5g7ATcuKVXgXwztO0df_ELwrilNNGi-,1gS6sArS_N21Cv52gwCdutF8dIq0Ky0gy,876676412983304193,,,,,,category_other,,,,,technology,promoting,Technology,,
623,3126F2F5F9N90Z1LT9QQG456YA6EPM,3OSXIFYM571KN00T3E4YBSTF5OQGA3,"Identify ""Self-promoting"" Twitter Accounts","Identify which Twitter accounts are used to promote the user's online career, expertise, or online presence.  Also categorize what domain the user specializes in.","twitter, user, categorization",$0.08,Sat Oct 20 09:06:18 PDT 2018,3,BatchId:3407364;OriginalHitTemplateId:920937340;,900,259200,Sat Oct 27 09:06:18 PDT 2018,,,3QILPRALQ7FVBXDBQUW09PZAT6V8NN,AR8O1107OAW4V,Submitted,Sat Oct 20 09:26:17 PDT 2018,Sat Oct 20 09:31:53 PDT 2018,Tue Oct 23 09:31:53 PDT 2018,,,,336,100% (16/16),100% (16/16),100% (16/16),1YjSjnArcKlmtIyNbVUimjRhnXeGwXHpL,1qgZvxRAbVk0iBCJBB73I4CrwxbKbA_zd,1iH5Tv1OmovyhiwuvRWiOVioIWlGBhQlS,1u3n3mMmYcFCTMD5Yuhax2Xr1bYcGQU5r,11gtzS6xvMctmzjDfkAy6jKH6ERjnt1hx,16jQKjFZoCrU0GjAv-L3lnn3zDVV76etg,1eD8jx_qa7IF4_4bcmTkNgdrveLajXq89,1rJQsnbwTtoXFTRq37ATFSTGaJaPn2uX1,13lIg99ukplqrelqPpYNnqvtLj38ymZgp,1fKsoDk_FvW0kAoExhq_d7FelMt7xGXvU,1Ea005AV1cIe8fceJEyTCcYxNar59TUuJ,1wzkO_7V9ZEGkPeumcZtbwE0zbtFp03cg,1t5g7ATcuKVXgXwztO0df_ELwrilNNGi-,1gS6sArS_N21Cv52gwCdutF8dIq0Ky0gy,876676412983304193,,,,,,category_other,,,category_style,,technology,promoting,Technology,,
